Dataset/Non-Target/Long-Finned Pilot Whale/75004033.wav,1.3861642156862746,Mono,81600
Dataset/Non-Target/Long-Finned Pilot Whale/Globicephala_melas_PAM_20160110_120343_400.wav,4.778666666666667,Stereo,48000
Dataset/Non-Target/Long-Finned Pilot Whale/77034008.wav,0.73828125,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/7703400O.wav,0.7546875,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/77034009.wav,1.10936279296875,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/77028018.wav,1.1953125,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/7702801L.wav,0.45703125,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/7703400M.wav,0.72890625,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/7500403J.wav,2.251176470588235,Mono,81600
Dataset/Non-Target/Long-Finned Pilot Whale/7500402O.wav,1.5214705882352941,Mono,81600
Dataset/Non-Target/Long-Finned Pilot Whale/7703400L.wav,0.7171875,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/7702801M.wav,0.09998779296875,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/7703400H.wav,1.00311279296875,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/7500400U.wav,0.2784313725490196,Mono,81600
Dataset/Non-Target/Long-Finned Pilot Whale/7500403N.wav,1.0676470588235294,Mono,81600
Dataset/Non-Target/Long-Finned Pilot Whale/7500401F.wav,2.1253676470588236,Mono,81600
Dataset/Non-Target/Long-Finned Pilot Whale/77028008.wav,1.0328369140625,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/Globicephala_melas_PAM_20160110_120954_995.wav,2.048,Stereo,48000
Dataset/Non-Target/Long-Finned Pilot Whale/7703400K.wav,0.97811279296875,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/7500402I.wav,1.6862745098039216,Mono,81600
Dataset/Non-Target/Long-Finned Pilot Whale/7703400J.wav,0.63123779296875,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/7702801K.wav,0.89765625,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/77028009.wav,1.1109375,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/7702800X.wav,1.32890625,Mono,81920
Dataset/Non-Target/Long-Finned Pilot Whale/5402400B.wav,69.98128712871286,Mono,60600
Dataset/Non-Target/Long-Finned Pilot Whale/54024004.wav,3.5002,Mono,30000
Dataset/Non-Target/Long-Finned Pilot Whale/7500502Q.wav,1.48,Mono,80000
Dataset/Non-Target/Long-Finned Pilot Whale/Globicephala_melas_PAM_20160110_120707_415.wav,9.722666666666667,Stereo,48000
Dataset/Non-Target/Long-Finned Pilot Whale/Globicephala_melas_PAM_20160110_120746_618.wav,8.186666666666667,Stereo,48000
Dataset/Non-Target/Long-Finned Pilot Whale/54024005.wav,4.491733333333333,Mono,30000
Dataset/Non-Target/Long-Finned Pilot Whale/5402400C.wav,42.449389438943896,Mono,60600
Dataset/Non-Target/Long-Finned Pilot Whale/5402400A.wav,20.561336633663366,Mono,60600
Dataset/Non-Target/Long-Finned Pilot Whale/54024007.wav,41.56693069306931,Mono,60600
Dataset/Non-Target/Long-Finned Pilot Whale/7500502R.wav,1.3838,Mono,80000
Dataset/Non-Target/Long-Finned Pilot Whale/7500502S.wav,1.7094,Mono,80000
Dataset/Non-Target/Long-Finned Pilot Whale/54024006.wav,52.59585808580858,Mono,60600
Dataset/Non-Target/Long-Finned Pilot Whale/54024002.wav,4.3265,Mono,30000
Dataset/Non-Target/Long-Finned Pilot Whale/7500502W.wav,2.0498,Mono,80000
Dataset/Non-Target/Long-Finned Pilot Whale/75005032.wav,4.7481,Mono,80000
Dataset/Non-Target/Long-Finned Pilot Whale/7500502V.wav,2.035,Mono,80000
Dataset/Non-Target/Long-Finned Pilot Whale/54024003.wav,3.6655,Mono,30000
Dataset/Non-Target/Long-Finned Pilot Whale/54024001.wav,4.5744,Mono,30000
Dataset/Non-Target/Long-Finned Pilot Whale/75005031.wav,1.2681875,Mono,80000
Dataset/Non-Target/Long-Finned Pilot Whale/7500502T.wav,1.046525,Mono,80000
Dataset/Non-Target/Long-Finned Pilot Whale/7500502U.wav,2.1094,Mono,80000
Dataset/Non-Target/Long-Finned Pilot Whale/Globicephala_melas_PAM_20160110_120920_756.wav,2.554666666666667,Stereo,48000
Dataset/Non-Target/Pinniped bark/SanctSound_MB01_05_pinnipedbark_20200717T173702Z.wav,7.79825,Mono,4000
Dataset/Non-Target/Fraser_s Dolphin/9101300U.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91013004.wav,1.89061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101300B.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301F.wav,1.00576171875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91008008.wav,0.6882568359375,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91008009.wav,0.7238525390625,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301G.wav,0.93548583984375,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101300C.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301P.wav,28.324752475247525,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/91013005.wav,1.89061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301E.wav,1.0149169921875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101300A.wav,1.89061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301D.wav,0.61962890625,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101300D.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91013016.wav,1.425,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91013002.wav,1.89061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91013003.wav,1.89061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101300E.wav,1.89061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301A.wav,0.62183837890625,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301C.wav,0.753662109375,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91013001.wav,1.89061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91013014.wav,1.5,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301B.wav,0.67701416015625,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101300F.wav,1.89061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91010022.wav,0.71383056640625,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101001H.wav,3.48748779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91010023.wav,0.9802001953125,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101000Z.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101000X.wav,3.54373779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91010021.wav,0.59913330078125,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_down-sweep.wav,10.12,Mono,32000
Dataset/Non-Target/Fraser_s Dolphin/91010020.wav,0.54708251953125,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101000Y.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91010024.wav,0.766748046875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101002B.wav,24.506930693069307,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9101001Y.wav,1.136865234375,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101001X.wav,1.137890625,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101002C.wav,21.86772277227723,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/91010019.wav,1.29061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101000K.wav,0.821875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101001O.wav,1.02421875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91010025.wav,30.025082508250826,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/91010027.wav,14.374653465346535,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9101001M.wav,1.89061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101002A.wav,30.943894389438945,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9101001Z.wav,0.46922607421875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles.wav,63.756,Mono,32000
Dataset/Non-Target/Fraser_s Dolphin/9101001L.wav,3.71873779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91010026.wav,17.264422442244225,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9101000H.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101001V.wav,1.0131591796875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101000S.wav,2.14373779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101001W.wav,0.94541015625,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101000F.wav,1.41796875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91010028.wav,12.945742574257427,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/91010014.wav,1.41796875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101001U.wav,0.3405029296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101001T.wav,0.9467529296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91010029.wav,30.943894389438945,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9101001P.wav,0.8109375,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101001Q.wav,0.8662353515625,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91010010.wav,1.03828125,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle.wav,32.19425,Mono,32000
Dataset/Non-Target/Fraser_s Dolphin/91010004.wav,1.41796875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_up-sweeps.wav,32.162625,Mono,32000
Dataset/Non-Target/Fraser_s Dolphin/9101001S.wav,0.775634765625,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101000W.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101001D.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101001R.wav,1.0953369140625,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301O.wav,24.515907590759078,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9101300K.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9100800F.wav,10.409455445544554,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9101300J.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301N.wav,28.834851485148516,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9101300H.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301L.wav,32.76039603960396,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9100800D.wav,0.8543701171875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9100800E.wav,7.428003300330033,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9101301M.wav,30.346732673267326,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9101300I.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301I.wav,0.8294677734375,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9100800A.wav,0.5953857421875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301H.wav,1.343994140625,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101300Y.wav,2.35623779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91013008.wav,1.89061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101300N.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9100800B.wav,0.670458984375,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/91008005.wav,1.89061279296875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9100800C.wav,0.72607421875,Mono,81920
Dataset/Non-Target/Fraser_s Dolphin/9101301K.wav,32.76039603960396,Mono,60600
Dataset/Non-Target/Fraser_s Dolphin/9101300X.wav,3.78123779296875,Mono,81920
Dataset/Non-Target/Northern bottlenose whale/Hyam-clicks-DFO-TeamWhale-01-amplified-northern-bottlenose-whale-clip.mp3,5.898958333333334,Mono,48000
Dataset/Non-Target/Offshore Energy - Wind and Tidal swings/WindTurbine.wav,20.085260770975058,Stereo,44100
Dataset/Non-Target/Risso's dolphin/Rissos-Dolphin-N.O.A.A-2.wav,7.569705215419501,Stereo,44100
Dataset/Non-Target/Risso's dolphin/Grgr-clicks-NOAA-PAGroup-08-rissos-dolphin-clip.mp3,7.27297052154195,Mono,44100
Dataset/Non-Target/Atlantic white-sided dolphin/Laac-whistles-NOAA-PAGroup-01-atlantic-white-sided-dolphin-clip.mp3,12.013650793650793,Mono,44100
Dataset/Non-Target/Narwhal/7501400I.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/6800200B.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/6800200C.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400J.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/68002007.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/6800200A.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/68002006.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400K.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400X.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014009.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400O.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/6800200D.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/6800200E.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400N.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400Y.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400L.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/6800200G.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/6800200F.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400M.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400Z.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/6804000Q.wav,1.196039603960396,Mono,60600
Dataset/Non-Target/Narwhal/75014012.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400W.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014006.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400A.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014007.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400V.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400T.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014005.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014011.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400C.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400B.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014010.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400U.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/6804000D.wav,5.861386138613861,Mono,60600
Dataset/Non-Target/Narwhal/6804000S.wav,3.1794059405940596,Mono,60600
Dataset/Non-Target/Narwhal/7501400F.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400Q.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014014.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014015.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014001.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400G.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/6804000C.wav,5.861386138613861,Mono,60600
Dataset/Non-Target/Narwhal/75014017.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400R.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014003.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/68002008.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014002.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/7501400S.wav,1.41796875,Mono,81920
Dataset/Non-Target/Narwhal/75014016.wav,1.41796875,Mono,81920
Dataset/Non-Target/Unknown fish knoks/SanctSound_CI02_04_unknownfishknocks_20200218T115852Z.wav,6.206895833333333,Mono,48000
Dataset/Non-Target/Long-snouted Spinner Dolphin/Stenella_longirostris-_CWR-20120827_215439_011148_33s.wav,31.748291666666667,Mono,48000
Dataset/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z.wav,60.00700680272109,Mono,44100
Dataset/Non-Target/Odontocete/SanctSound_PM01_01_dolphin_202005117T003927Z.wav,4.564172335600907,Mono,44100
Dataset/Non-Target/Odontocete/SanctSound_CI05_04_odontocetewhistle_20191231T141246Z.wav,7.082229166666667,Mono,48000
Dataset/Non-Target/Odontocete/SanctSound_GR01_01_dolphins_20181224T003744Z.wav,5.000020833333333,Mono,48000
Dataset/Non-Target/Odontocete/SanctSound_CI01_03_dolphins_20190904T064203Z.wav,5.041333333333333,Mono,48000
Dataset/Non-Target/Odontocete/SanctSound_HI03_02_dolphin_20191223T175613Z.wav,6.605102040816327,Mono,44100
Dataset/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z.wav,60.0,Mono,48000
Dataset/Non-Target/Odontocete/SanctSound_FK03_01_dolphins_20190301T042106Z.wav,5.000020833333333,Mono,48000
Dataset/Non-Target/Odontocete/SanctSound_OC02_01_dolphin_20190322T074217Z.wav,21.0,Mono,48000
Dataset/Non-Target/Odontocete/SanctSound_CI04_05_odontoceteclicks_20200813T052604Z.wav,5.013270833333333,Mono,48000
Dataset/Non-Target/Odontocete/SanctSound_SB03_09_dolphins_20200426T030912Z.wav,5.000020833333333,Mono,48000
Dataset/Non-Target/Odontocete/SanctSound_CI02_05_odontoceteclicksandwhistle_20200707T123454Z.wav,5.172416666666667,Mono,48000
Dataset/Non-Target/Odontocete/SanctSound_MB02_03_odontocetewhistles_20191216T140203Z.wav,5.0,Mono,48000
Dataset/Non-Target/Odontocete/SanctSound_PM05_01_dolphin_20200519T160612Z.wav,4.861541950113379,Mono,44100
"Dataset/Non-Target/Beluga, White Whale/62026001.wav",2.1258,Mono,20000
"Dataset/Non-Target/Beluga, White Whale/6503000G.wav",0.5223,Mono,40000
"Dataset/Non-Target/Beluga, White Whale/65030001.wav",1.22235,Mono,40000
"Dataset/Non-Target/Beluga, White Whale/6503000F.wav",1.37125,Mono,40000
"Dataset/Non-Target/Beluga, White Whale/6202600D.wav",2.654625,Mono,16000
"Dataset/Non-Target/Beluga, White Whale/62026002.wav",4.3827,Mono,20000
"Dataset/Non-Target/Beluga, White Whale/BelugasHunting.wav",10.634739229024943,Stereo,44100
"Dataset/Non-Target/Beluga, White Whale/62026003.wav",5.8701,Mono,20000
"Dataset/Non-Target/Beluga, White Whale/62026007.wav",2.7570625,Mono,16000
"Dataset/Non-Target/Beluga, White Whale/6202600A.wav",2.007375,Mono,16000
"Dataset/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip.mp3",30.617083333333333,Mono,24000
"Dataset/Non-Target/Beluga, White Whale/62026006.wav",3.8974375,Mono,16000
"Dataset/Non-Target/Beluga, White Whale/6202600B.wav",2.070125,Mono,16000
"Dataset/Non-Target/Beluga, White Whale/6202600C.wav",2.0034375,Mono,16000
"Dataset/Non-Target/Beluga, White Whale/6202200W.wav",1.305225,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/62022012.wav",1.089575,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/6503300H.wav",1.40859375,Mono,40960
"Dataset/Non-Target/Beluga, White Whale/62022013.wav",1.674225,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/6202200T.wav",4.7372875,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/6503300J.wav",1.38984375,Mono,40960
"Dataset/Non-Target/Beluga, White Whale/6503300K.wav",2.8359375,Mono,10240
"Dataset/Non-Target/Beluga, White Whale/62022014.wav",1.5280625,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/6202200Q.wav",4.4130625,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/6202200F.wav",1.549075,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/62018001.wav",1.8635,Mono,40000
"Dataset/Non-Target/Beluga, White Whale/6202200G.wav",4.1789,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/6202200P.wav",1.254825,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/62022017.wav",2.3518875,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/6202200E.wav",3.3323125,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/62018002.wav",2.5571,Mono,40000
"Dataset/Non-Target/Beluga, White Whale/62022016.wav",1.7008,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/63015005.wav",2.9171,Mono,30000
"Dataset/Non-Target/Beluga, White Whale/65033007.wav",1.41796875,Mono,81920
"Dataset/Non-Target/Beluga, White Whale/63015004.wav",3.0044666666666666,Mono,30000
"Dataset/Non-Target/Beluga, White Whale/63015006.wav",4.3895,Mono,16000
"Dataset/Non-Target/Beluga, White Whale/62022018.wav",2.49805,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/6503300C.wav",1.41796875,Mono,81920
"Dataset/Non-Target/Beluga, White Whale/65033004.wav",1.284375,Mono,81920
"Dataset/Non-Target/Beluga, White Whale/63015003.wav",2.3434333333333335,Mono,30000
"Dataset/Non-Target/Beluga, White Whale/63015002.wav",4.078633333333333,Mono,30000
"Dataset/Non-Target/Beluga, White Whale/6503300E.wav",5.671875,Mono,40960
"Dataset/Non-Target/Beluga, White Whale/65033003.wav",0.80390625,Mono,81920
"Dataset/Non-Target/Beluga, White Whale/65033002.wav",1.06171875,Mono,81920
"Dataset/Non-Target/Beluga, White Whale/6503300D.wav",1.31484375,Mono,81920
"Dataset/Non-Target/Beluga, White Whale/6202200Z.wav",1.96655,Mono,80000
"Dataset/Non-Target/Beluga, White Whale/63015001.wav",4.326466666666667,Mono,30000
"Dataset/Non-Target/Beluga, White Whale/65030009.wav",3.3699,Mono,40000
"Dataset/Non-Target/Beluga, White Whale/62026009.wav",8.731875,Mono,16000
"Dataset/Non-Target/Beluga, White Whale/62019007.wav",5.1685625,Mono,16000
"Dataset/Non-Target/Beluga, White Whale/6503000H.wav",0.61425,Mono,40000
"Dataset/Non-Target/Beluga, White Whale/6503000I.wav",0.64085,Mono,40000
"Dataset/Non-Target/Beluga, White Whale/62019001.wav",4.2588,Mono,20000
Dataset/Non-Target/Arnoux’s Beaked Whale/Arnoux-beaked-whales-rogers-4.wav,9.993015873015873,Mono,44100
Dataset/Non-Target/Arnoux’s Beaked Whale/Arnoux-beaked-whales-rogers-5.wav,19.993015873015874,Mono,44100
Dataset/Non-Target/Arnoux’s Beaked Whale/Arnoux-beaked-whales-rogers-6.wav,37.24267573696145,Mono,44100
Dataset/Non-Target/Arnoux’s Beaked Whale/Arnoux-beaked-whales-rogers-2.wav,8.668526077097505,Mono,44100
Dataset/Non-Target/Arnoux’s Beaked Whale/Arnoux-beaked-whales-rogers-3.wav,10.29297052154195,Mono,44100
Dataset/Non-Target/Arnoux’s Beaked Whale/Arnoux-beaked-whales-rogers-1.wav,9.99297052154195,Mono,44100
Dataset/Non-Target/Bocaccio/SanctSound_MB02_04_bocaccio_20200320T101052Z.wav,15.0,Mono,48000
Dataset/Non-Target/Bocaccio/SanctSound_MB01_01_bocaccio_20181217T034855Z.wav,54.50978125,Mono,96000
Dataset/Non-Target/Bocaccio/SanctSound_CI01_01_bocaccio_20181101T100353Z.wav,5.4375,Mono,2000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102603C.wav,1.6074,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/61026021.wav,1.5369,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/61026020.wav,1.4241,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/61026036.wav,1.3677,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102603W.wav,1.3846,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/Stfr-Multisound-NOAA-PAGroup-01-atlantic-spotted-dolphin-clip.mp3,4.865895833333333,Mono,48000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102603V.wav,1.4835,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102603A.wav,1.3959,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102602V.wav,1.2549,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102601Z.wav,1.3395,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102603E.wav,1.5087,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102603S.wav,1.2980625,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102602W.wav,1.1421,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102602U.wav,1.692,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102603F.wav,1.3959,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102601Y.wav,1.551,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/6102602T.wav,1.7907,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/61026031.wav,1.4946,Mono,80000
Dataset/Non-Target/Atlantic Spotted Dolphin/61025007.wav,1.763986332574032,Mono,43900
Dataset/Non-Target/Atlantic Spotted Dolphin/6102500A.wav,3.527995444191344,Mono,43900
Dataset/Non-Target/Atlantic Spotted Dolphin/61025006.wav,1.763986332574032,Mono,43900
Dataset/Non-Target/Atlantic Spotted Dolphin/61025004.wav,1.763986332574032,Mono,43900
Dataset/Non-Target/Atlantic Spotted Dolphin/6102500B.wav,1.2227062706270626,Mono,60600
Dataset/Non-Target/Atlantic Spotted Dolphin/6102500C.wav,1.5207920792079208,Mono,60600
Dataset/Non-Target/Atlantic Spotted Dolphin/6102500G.wav,1.4574257425742574,Mono,60600
Dataset/Non-Target/Atlantic Spotted Dolphin/6102500P.wav,1.3526072607260726,Mono,60600
Dataset/Non-Target/Atlantic Spotted Dolphin/61025001.wav,3.527995444191344,Mono,43900
Dataset/Non-Target/Atlantic Spotted Dolphin/6102500Q.wav,1.451089108910891,Mono,60600
Dataset/Non-Target/Atlantic Spotted Dolphin/6102500F.wav,1.1664686468646865,Mono,60600
Dataset/Non-Target/Atlantic Spotted Dolphin/6102500D.wav,1.2324752475247525,Mono,60600
